Date,Solar,Wind,Nuclear
1/1/2013 1:00,0.0,0.06748967336609911,1.0
1/1/2013 2:00,0.0,0.06309119577555439,1.0
1/1/2013 3:00,0.0,0.06337271920894037,1.0
1/1/2013 4:00,0.0,0.07826036217892457,1.0
1/1/2013 5:00,0.0,0.081527841144462,1.0
1/1/2013 6:00,0.0,0.08025668612135042,1.0
1/1/2013 7:00,0.0,0.0732593022350945,1.0
1/1/2013 8:00,8.580928885551861e-09,0.07579510610847814,1.0
1/1/2013 9:00,0.00011469130108334226,0.0806205990872389,1.0
1/1/2013 10:00,0.0003817956666309128,0.07492541662278392,1.0
1/1/2013 11:00,0.0009249449747935214,0.06761804847580598,1.0
1/1/2013 12:00,0.0016505134613321892,0.06272987221344567,1.0
1/1/2013 13:00,0.0023114379491579965,0.060759971651746535,1.0
1/1/2013 14:00,0.0027369374664807464,0.06403345058802878,1.0
1/1/2013 15:00,0.003221503271479138,0.05856596553741735,1.0
1/1/2013 16:00,0.0018435466051700095,0.052921536568954416,1.0
1/1/2013 17:00,0.0010103113804569345,0.04692406848633784,1.0
1/1/2013 18:00,0.00012229529121527406,0.03735004177637353,1.0
1/1/2013 19:00,0.0,0.036814262067754955,1.0
1/1/2013 20:00,0.0,0.04135447410918027,1.0
1/1/2013 21:00,0.0,0.045727182903282426,1.0
1/1/2013 22:00,0.0,0.04840366268796443,1.0
1/1/2013 23:00,0.0,0.04386456260604997,1.0
1/1/2013 0:00,0.0,0.044642693259610323,1.0
1/2/2013 1:00,0.0,0.0371411050260371,1.0
1/2/2013 2:00,0.0,0.030398081183078813,1.0
1/2/2013 3:00,0.0,0.033020237405652096,1.0
1/2/2013 4:00,0.0,0.030920465449651865,1.0
1/2/2013 5:00,0.0,0.028788679041600842,1.0
1/2/2013 6:00,0.0,0.02770608001287227,1.0
1/2/2013 7:00,0.0,0.024649762799134046,1.0
1/2/2013 8:00,1.1284243269333906e-05,0.02373709829734948,1.0
1/2/2013 9:00,0.00027657545854338733,0.0216211669592183,1.0
1/2/2013 10:00,0.000834012442346884,0.016930271049090163,1.0
1/2/2013 11:00,0.0010998805105652688,0.014168645193376631,1.0
1/2/2013 12:00,0.0015642917515821088,0.013421957111930255,1.0
1/2/2013 13:00,0.0016124957631663628,0.014328690070797494,1.0
1/2/2013 14:00,0.0015952203153491366,0.018357929173249077,1.0
1/2/2013 15:00,0.0013674035181808432,0.014826201714352583,1.0
1/2/2013 16:00,0.0007858961707604848,0.011629643672108126,1.0
