Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
0,0,0.05306,0,0.095487528,0.0,1970
4848,4848,3.94,0,4.748020158,0.705536,1970
4849,4849,3.94,0,4.748020158,0.705536,1970
4850,4850,3.94,0,4.748020158,0.705536,1970
4851,4851,3.94,0,4.748020158,0.705536,1970
4852,4852,3.94,0,4.748020158,0.705536,1970
4853,4853,3.94,0,4.748020158,0.705536,1970
4854,4854,3.94,0,4.748020158,0.705536,1970
4855,4855,3.94,0,4.748020158,0.705536,1970
4856,4856,3.94,0,4.748020158,0.705536,1970
4857,4857,3.94,0,4.748020158,0.705536,1970
4858,4858,3.94,0,4.748020158,0.705536,1970
4859,4859,3.94,0,4.748020158,0.705536,1970
4860,4860,3.94,0,4.748020158,0.705536,1970
4861,4861,3.94,0,4.748020158,0.705536,1970
4862,4862,3.94,0,4.748020158,0.705536,1970
4863,4863,3.94,0,4.748020158,0.705536,1970
4864,4864,3.94,0,4.748020158,0.705536,1970
4865,4865,3.94,0,4.748020158,0.705536,1970
4866,4866,3.94,0,4.748020158,0.705536,1970
4867,4867,3.94,0,4.748020158,0.705536,1970
4868,4868,3.94,0,4.748020158,0.705536,1970
4869,4869,3.94,0,4.748020158,0.705536,1970
4870,4870,3.94,0,4.748020158,0.705536,1970
4871,4871,3.94,0,4.748020158,0.705536,1970
4872,4872,4.02,0,4.762419006,0.705536,1970
4873,4873,4.02,0,4.762419006,0.705536,1970
4874,4874,4.02,0,4.762419006,0.705536,1970
4875,4875,4.02,0,4.762419006,0.705536,1970
4876,4876,4.02,0,4.762419006,0.705536,1970
4877,4877,4.02,0,4.762419006,0.705536,1970
4878,4878,4.02,0,4.762419006,0.705536,1970
4879,4879,4.02,0,4.762419006,0.705536,1970
4880,4880,4.02,0,4.762419006,0.705536,1970
4881,4881,4.02,0,4.762419006,0.705536,1970
4882,4882,4.02,0,4.762419006,0.705536,1970
4883,4883,4.02,0,4.762419006,0.705536,1970
4884,4884,4.02,0,4.762419006,0.705536,1970
4885,4885,4.02,0,4.762419006,0.705536,1970
4886,4886,4.02,0,4.762419006,0.705536,1970
4887,4887,4.02,0,4.762419006,0.705536,1970
4888,4888,4.02,0,4.762419006,0.705536,1970
4889,4889,4.02,0,4.762419006,0.705536,1970
4890,4890,4.02,0,4.762419006,0.705536,1970
4891,4891,4.02,0,4.762419006,0.705536,1970
4892,4892,4.02,0,4.762419006,0.705536,1970
4893,4893,4.02,0,4.762419006,0.705536,1970
4894,4894,4.02,0,4.762419006,0.705536,1970
4895,4895,4.02,0,4.762419006,0.705536,1970
4896,4896,4.02,0,4.762419006,0.705536,1970
4897,4897,4.02,0,4.762419006,0.705536,1970
4898,4898,4.02,0,4.762419006,0.705536,1970
4899,4899,4.02,0,4.762419006,0.705536,1970
4900,4900,4.02,0,4.762419006,0.705536,1970
4901,4901,4.02,0,4.762419006,0.705536,1970
4902,4902,4.02,0,4.762419006,0.705536,1970
4903,4903,4.02,0,4.762419006,0.705536,1970
4904,4904,4.02,0,4.762419006,0.705536,1970
4905,4905,4.02,0,4.762419006,0.705536,1970
4906,4906,4.02,0,4.762419006,0.705536,1970
4907,4907,4.02,0,4.762419006,0.705536,1970
4908,4908,4.02,0,4.762419006,0.705536,1970
4909,4909,4.02,0,4.762419006,0.705536,1970
4910,4910,4.02,0,4.762419006,0.705536,1970
4911,4911,4.02,0,4.762419006,0.705536,1970
4912,4912,4.02,0,4.762419006,0.705536,1970
4913,4913,4.02,0,4.762419006,0.705536,1970
4914,4914,4.02,0,4.762419006,0.705536,1970
4915,4915,4.02,0,4.762419006,0.705536,1970
4916,4916,4.02,0,4.762419006,0.705536,1970
4917,4917,4.02,0,4.762419006,0.705536,1970
4918,4918,4.02,0,4.762419006,0.705536,1970
4919,4919,4.02,0,4.762419006,0.705536,1970
4920,4920,4.02,0,4.762419006,0.705536,1970
4921,4921,4.02,0,4.762419006,0.705536,1970
4922,4922,4.02,0,4.762419006,0.705536,1970
4923,4923,4.02,0,4.762419006,0.705536,1970
4924,4924,4.02,0,4.762419006,0.705536,1970
4925,4925,4.02,0,4.762419006,0.705536,1970
4926,4926,4.02,0,4.762419006,0.705536,1970
4927,4927,4.02,0,4.762419006,0.705536,1970
4928,4928,4.02,0,4.762419006,0.705536,1970
4929,4929,4.02,0,4.762419006,0.705536,1970
4930,4930,4.02,0,4.762419006,0.705536,1970
4931,4931,4.02,0,4.762419006,0.705536,1970
4932,4932,4.02,0,4.762419006,0.705536,1970
4933,4933,4.02,0,4.762419006,0.705536,1970
4934,4934,4.02,0,4.762419006,0.705536,1970
4935,4935,4.02,0,4.762419006,0.705536,1970
4936,4936,4.02,0,4.762419006,0.705536,1970
4937,4937,4.02,0,4.762419006,0.705536,1970
4938,4938,4.02,0,4.762419006,0.705536,1970
4939,4939,4.02,0,4.762419006,0.705536,1970
4940,4940,4.02,0,4.762419006,0.705536,1970
4941,4941,4.02,0,4.762419006,0.705536,1970
4942,4942,4.02,0,4.762419006,0.705536,1970
4943,4943,4.02,0,4.762419006,0.705536,1970
4944,4944,4.11,0,4.755219582,0.705536,1970
4945,4945,4.11,0,4.755219582,0.705536,1970
4946,4946,4.11,0,4.755219582,0.705536,1970
4947,4947,4.11,0,4.755219582,0.705536,1970
4948,4948,4.11,0,4.755219582,0.705536,1970
4949,4949,4.11,0,4.755219582,0.705536,1970
